smiles,predicted_prob,predicted_label
CCN1/C(=C\C=C\C=C\C2=[N+](CCC=Cc3ccc(N(C)C)cc3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.4797324107261077,0
CCN1/C(=C\C=C\C=C\C2=[N+](CCCl)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.47971626922697297,0
CCN1C(=CC=CC=CC2=[N+](CC)c3ccccc3C2(C)C)C(C2=[N+](CC)c3ccccc3C2(C)C)(C2=[N+](CC)c3ccccc3C2(C)C)c2ccccc21,0.4767227065981302,0
CC[N+]1=C(/C=C/C=C/C=C2\N(C(C)C=CN(C)C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.47412988963030694,0
CCN1C(=CC(C)[N+]2=C(/C=C/C=C/C=C3\N(CC)c4ccccc4C3(C)C)C(C)(C)c3ccccc32)Sc2ccccc21,0.4740033620416379,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=CN3C(=CC=CC=CC4=[N+](CC)c5ccccc5C4(C=Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)C=Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)C(C)(C)c4ccccc43)cc21,0.47271041396793717,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cccc(Cl)c21,0.46695602521329876,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3cccc(O)c3C2(C)C)C(C)(C)c2ccccc21,0.4656899669799823,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3c(cccc3C=CN(C)C)C2(C)C)C(C)(C)c2ccccc21,0.4654565821946271,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3cc(C=CCl)ccc3C2(C)C)C(C)(C)c2ccccc21,0.46380319406748916,0
CCN1C(=Cc2ccc3c(c2)C(C)(C)C(/C=C/C=C/C=C2\N(CC)c4ccccc4C2(C)C)=[N+]3CC)Sc2ccccc21,0.46103065150974537,0
CCN1C(=Cc2cccc3c2C(C)(C)/C(=C/C=C/C=C/C2=[N+](CC)c4ccccc4C2(C)C)N3CC)Sc2ccccc21,0.46052994613218506,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3c(cccc3c3ccc(-c4ccc(N(C)C)cc4)s3)C2(C)C)C(C)(C)c2ccccc21,0.4574447925186609,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cc(Cl)ccc21,0.45580240271428,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=CN3C(=CC=CC=CC4=[N+](CC)c5ccccc5C4(C)C)C(C)(C)c4ccccc43)cc21,0.4551990284955977,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=CN3/C(=C\C=C\C=C\C4=[N+](CC)c5ccccc5C4(C)C)C(C)(C)c4ccccc43)cc21,0.4551990284955977,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=CN3C(=CC=CC=CC4=[N+](C=Cc5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5ccccc5-6)c5ccccc5C4(C)C)C(C)(C=Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)c4ccccc43)cc21,0.44960790744987894,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3cccc(N(C)C)c3C2(C)C)C(C)(C)c2ccccc21,0.44239538726857175,0
CCN1/C(=C\C=C\C=C\C2=[N+](C(C)C=CC=C3C=Cc4ccccc4N3C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.44138433251258513,0
CCN1/C(=C\C=C\C=C\C2=[N+](C(C)N(C)C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.44079613479754015,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2ccc(C=Cc3ccc(OC)cc3OC)cc21,0.4359805910527682,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cccc(C=Cc3ccc(N(C)C)cc3)c21,0.4358307276348229,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2c1cccc2O,0.4353014001190542,0
CCN1C(=CC=C/C(=C\C=C\C=C2/N(CC)c3ccccc3C2(C)C)C2=[N+](CC)c3ccccc3C2(C)C)Sc2ccccc21,0.43324893132181125,0
CCN1/C(=C\C=C\C=C\C2=[N+](C(C)c3ccc([N+](=O)[O-])cc3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.42525629381077995,0
CCN1/C(=C\C=C\C=C(\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(-c3ccc(N(C)C)cc3)s2)C(C)(C)c2ccccc21,0.41651237985195577,0
C#Cc1ccc(C(/C=C/C=C2\N(CC)c3ccccc3C2(C)C)=C\C2=[N+](CC)c3ccccc3C2(C)C)cc1,0.414562559172281,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cccc(c3ccc(-c4ccc(N(C)C)cc4)s3)c21,0.4117748270953367,0
CCN1C(=CCC2(C)C(/C=C/C=C/C=C3\N(CC)c4ccccc4C3(C)C)=[N+](CC)c3ccccc32)Sc2ccccc21,0.40974862840075843,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(OC)cc2OC)C(C)(C)c2ccccc21,0.4037816691632767,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2ccc(Cl)cc21,0.40357851552041235,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cc(C=Cc3ccc(OC)cc3OC)ccc21,0.4008739672820944,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cccc(C=CN(C)C)c21,0.3957981752507245,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)C=CC=C2C=C(c3ccccc3)Oc3cc(N(C)C)ccc32)C(C)(C)c2ccccc21,0.3938268164008787,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=CC[N+]3=C(C=CC=CC=C4N(C=Cc5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5ccccc5-6)c5ccccc5C4(C)C)C(C)(C)c4ccccc43)cc21,0.38923452095978583,0
CCN1C(=Cc2ccc3c(c2)C(C)(C)/C(=C/C=C/C=C/C2=[N+](CC)c4ccccc4C2(C)C)N3CC)Sc2ccccc21,0.38873906160601895,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3c(cccc3N(C)C)C2(C)C)C(C)(C)c2ccccc21,0.38834753814942197,0
CCN1C(=CC=CC(/C=C2\N(CC)c3ccccc3C2(C)C)=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)Sc2ccccc21,0.383276593826205,0
CCN1/C(=C\C=C\C=C\C2=[N+](C(C)C=Cc3ccc(N(C)C)cc3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.380261369346808,0
CCN1/C(=C\C=C\C=C\C2=[N+](C(C)Cl)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.3704969784327649,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2c1cccc2N(C)C,0.36171849235760467,0
CCN1/C(=C\C=C\C=C\C2=[N+](C(C)O)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.35542498777782816,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=CCN3C(=CC=CC=CC4=[N+](C=Cc5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5ccccc5-6)c5ccccc5C4(C)C)C(C)(C=Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)c4ccccc43)cc21,0.34706431383918473,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(N(C)C)cc2)C(C)(C)c2ccccc21,0.3357074392905823,0
CCN1/C(=C\C=C\C=C\C2=[N+](CCN(C)C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.33359365690415327,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=CN3C(=CC=CC=CC4=[N+](C=Cc5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5ccccc5-6)c5ccccc5C4(C)C)C(C)(C)c4ccccc43)cc21,0.33273265808912134,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)C=CC=C2C=Cc3ccccc3N2C)C(C)(C)c2ccccc21,0.33092612883854994,0
CCN1/C(=C\C=C\C=C(\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(OC)cc2)C(C)(C)c2ccccc21,0.32934285537693947,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=C[N+]3=C(C=CC=CC=C4N(CC)c5ccccc5C4(C=Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)C=Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)C(C)(C)c4ccccc43)cc21,0.3292124211082766,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(OC)cc2)C(C)(C)c2ccccc21,0.31915032410170097,0
CCN1/C(=C\C=C\C=C\C2=[N+](CCO)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.31566863062236517,0
CCN1C(=CC=CC(C)[N+]2=C(/C=C/C=C/C=C3\N(CC)c4ccccc4C3(C)C)C(C)(C)c3ccccc32)Sc2ccccc21,0.31122946147221486,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cc(C=Cc3c[nH]c4ccccc34)ccc21,0.3094151045122453,0
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(OC)cc2OC)C(C)(C)c2ccccc21,0.3084220503160574,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2ccc(C=CC=C3C=C(c4ccccc4)Oc4cc(N(C)C)ccc43)cc21,0.30795690143193466,0
CCN1C(=CC=CCC2(C)C(/C=C/C=C/C=C3\N(CC)c4ccccc4C3(C)C)=[N+](CC)c3ccccc32)Sc2ccccc21,0.30526238481506013,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cc(C=CC=C3C=C(c4ccccc4)Oc4cc(N(C)C)ccc43)ccc21,0.30488193322890006,0
CCN1/C(=C\C=C\C=C(\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(N(C)C)cc2)C(C)(C)c2ccccc21,0.304502990241654,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2ccc(C=Cc3c[nH]c4ccccc34)cc21,0.2992163368790538,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2ccc(C=CCl)cc21,0.2940483079974905,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cc(C=CCl)ccc21,0.2937522254280993,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=CN3C(=CC=CC=CC4=[N+](C=Cc5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5ccccc5-6)c5ccccc5C4(C)C=Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)C(C)(C)c4ccccc43)cc21,0.2931884647449926,0
CCN1/C(=C\C=C\C=C(\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(N)cc2)C(C)(C)c2ccccc21,0.290363035882064,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc(C=CN(C)C)cc3C2(C)C)C(C)(C)c2ccccc21,0.2888612049024447,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=C[N+]3=C(C=CC=CC=C4N(CC)c5ccccc5C4(C)C)C(C=Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)(C=Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)c4ccccc43)cc21,0.2870196227228115,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=C[N+]3=C(C=CC=CC=C4N(CC)c5ccccc5C4(C)C=Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)C(C)(C)c4ccccc43)cc21,0.28149875433922295,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2c[nH]c3ccccc23)C(C)(C)c2ccccc21,0.27788447138152267,0
CCN1/C(=C\C=C\C=C(\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,0.27424241872029215,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)C=C2C=Cc3ccccc3N2C)C(C)(C)c2ccccc21,0.2721505443360046,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,0.2680698196935048,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=CCN3C(=CC=CC=CC4=[N+](C=Cc5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5ccccc5-6)c5ccccc5C4(C)C)C(C)(C)c4ccccc43)cc21,0.2671357629398021,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(N)cc2)C(C)(C)c2ccccc21,0.26278117750177526,0
CCN1/C(=C\C=C\C=C\C2=[N+](C(C)C=CCl)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.26024534110320974,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(N(C)C)cc2)C(C)(C)c2ccccc21,0.2549190458101687,0
CCN1/C(=C\C=C\C=C(\C2=[N+](CC)c3ccccc3C2(C)C)C=CCl)C(C)(C)c2ccccc21,0.24983136900729364,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)CC=Cc2ccc(N(C)C)cc2)C(C)(C)c2ccccc21,0.24919024552295732,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=C[N+]3=C(C=CC=CC=C4N(CC)c5ccccc5C4(C)C=Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)C(C)(C=Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)c4ccccc43)cc21,0.23237114607134984,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)C=CC=C2N(C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.23162046204652412,0
C#Cc1ccc(/C(=C\C=C\C=C2/N(CC)c3ccccc3C2(C)C)C2=[N+](CC)c3ccccc3C2(C)C)cc1,0.22938753003300622,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=CCN3C(=CC=CC=CC4=[N+](C=Cc5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5ccccc5-6)c5ccccc5C4(C)C=Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)C(C)(C)c4ccccc43)cc21,0.22723919205359172,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)O)C(C)(C)c2ccccc21,0.2137172199742494,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)N(C)C)C(C)(C)c2ccccc21,0.20895211105218212,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=C[N+]3=C(C=CC=CC=C4N(CC)c5ccccc5C4(C)C)C(C)(C)c4ccccc43)cc21,0.20671244847593456,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=C[N+]3=C(/C=C/C=C/C=C4\N(CC)c5ccccc5C4(C)C)C(C)(C)c4ccccc43)cc21,0.20671244847593456,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3cccc(C=CC=C4C=Cc5ccccc5N4C)c3C2(C)C)C(C)(C)c2ccccc21,0.19912372751623114,0
CCN1/C(=C\C=C\C=C\C2=[N+](C(C)C=CN(C)C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.19714754498072484,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3cc(C=CN(C)C)ccc3C2(C)C)C(C)(C)c2ccccc21,0.19094773611114035,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2c1cccc2C=CC=C1C=Cc2ccccc2N1C,0.19077948577796536,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)CC=CN(C)C)C(C)(C)c2ccccc21,0.18811465088470697,0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C=C[N+]3=C(C=CC=CC=C4N(CC)c5ccccc5C4(C)C)C(C)(C=Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)c4ccccc43)cc21,0.18031039195183107,0
CCN1/C(=C\C=C\C=C(\C2=[N+](CC)c3ccccc3C2(C)C)N(C)C)C(C)(C)c2ccccc21,0.17657859856920755,0
CCN1C(=CC=CC(/C=C/C2=[N+](CC)c3ccccc3C2(C)C)=C\C=C2/N(CC)c3ccccc3C2(C)C)Sc2ccccc21,0.16675044004709805,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)Cl)C(C)(C)c2ccccc21,0.1624738350586204,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3c(cccc3O)C2(C)C)C(C)(C)c2ccccc21,0.1618691459507466,0
CCN1/C(=C\C=C\C=C(\C2=[N+](CC)c3ccccc3C2(C)C)C=CN(C)C)C(C)(C)c2ccccc21,0.16132480352643924,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3cccc(C=CC=C4N(C)c5ccccc5C4(C)C)c3C2(C)C)C(C)(C)c2ccccc21,0.15810283971453518,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)C=C2N(C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.15401792214930637,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2c1cccc2C=CC=C1N(C)c2ccccc2C1(C)C,0.15125003310439475,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)C=CCl)C(C)(C)c2ccccc21,0.14472252572167021,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cccc(N(C)C)c21,0.12774659079609205,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cccc(C=CC=C3C=Cc4ccccc4N3C)c21,0.1017902966334306,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cccc(C=CC=C3N(C)c4ccccc4C3(C)C)c21,0.09502227816754973,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3c(cccc3C=CC=C3C=Cc4ccccc4N3C)C2(C)C)C(C)(C)c2ccccc21,0.09422315701626277,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cc(C=CN(C)C)ccc21,0.0938703107110806,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2ccc(C=CN(C)C)cc21,0.09182608494667224,0
CCN1/C(=C\C=C\C=C(\C2=[N+](CC)c3ccccc3C2(C)C)Cl)C(C)(C)c2ccccc21,0.09114786647356993,0
CCN1/C(=C\C=C\C=C(\C2=[N+](CC)c3ccccc3C2(C)C)C=C2N(C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.09113056981948049,0
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(N3c4ccccc4CCc4ccccc43)cc2)C(C)(C)c2ccccc21,0.08775656080459454,0
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2c[nH]c3ccccc23)C(C)(C)c2ccccc21,0.08195344606322157,0
CCN1/C(=C\C=C\C=C(\C2=[N+](CC)c3ccccc3C2(C)C)O)C(C)(C)c2ccccc21,0.08143715939017397,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)C=CN(C)C)C(C)(C)c2ccccc21,0.07087358979721307,0
CCN1C(=C/C(=C\C=C\C=C2/N(CC)c3ccccc3C2(C)C)C2=[N+](CC)c3ccccc3C2(C)C)Sc2ccccc21,0.06699828796474243,0
CCN1C(=CC=Cc2cccc3c2C(C)(C)C(/C=C/C=C/C=C2\N(CC)c4ccccc4C2(C)C)=[N+]3CC)Sc2ccccc21,0.05878379200615204,0
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(N3c4ccccc4CCc4ccccc43)cc2)C(C)(C)c2ccccc21,0.05662350268509122,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3c(cccc3C=CC=C3N(C)c4ccccc4C3(C)C)C2(C)C)C(C)(C)c2ccccc21,0.056394239486507146,0
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=C2C=Cc3ccccc3N2C)C(C)(C)c2ccccc21,0.05604863665119245,0
CCN1C(=CC=CC(/C=C/C=C2\N(CC)c3ccccc3C2(C)C)=C\C2=[N+](CC)c3ccccc3C2(C)C)Sc2ccccc21,0.054988995178209946,0
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(N(C)C)cc2)C(C)(C)c2ccccc21,0.05028241911347335,0
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=C2C=Cc3ccccc3N2C)C(C)(C)c2ccccc21,0.04926581891089211,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2ccc(C=CC=C3C=Cc4ccccc4N3C)cc21,0.048381847368861,0
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(-c3ccc(N(C)C)cc3)s2)C(C)(C)c2ccccc21,0.047427325816159965,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3cc(C=CC=C4C=Cc5ccccc5N4C)ccc3C2(C)C)C(C)(C)c2ccccc21,0.04504650169659979,0
CCN1C(=CC=Cc2cccc3c2C(C)(C)/C(=C/C=C/C=C/C2=[N+](CC)c4ccccc4C2(C)C)N3CC)Sc2ccccc21,0.04430863656096733,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3cc(C=CC=C4N(C)c5ccccc5C4(C)C)ccc3C2(C)C)C(C)(C)c2ccccc21,0.042499694114192056,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2ccc(C=CC=C3N(C)c4ccccc4C3(C)C)cc21,0.04168018779285719,0
CCN1C(=CC=Cc2ccc3c(c2)[N+](CC)=C(/C=C/C=C/C=C2\N(CC)c4ccccc4C2(C)C)C3(C)C)Sc2ccccc21,0.036107931086276315,0
CCN1C(=CC=Cc2ccc3c(c2)N(CC)/C(=C\C=C\C=C\C2=[N+](CC)c4ccccc4C2(C)C)C3(C)C)Sc2ccccc21,0.03434890876123189,0
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(-c3ccc(N(C)C)cc3)s2)C(C)(C)c2ccccc21,0.033754101697520085,0
CCN1C(=CC=Cc2cccc3c2N(CC)/C(=C\C=C\C=C\C2=[N+](CC)c4ccccc4C2(C)C)C3(C)C)Sc2ccccc21,0.03287330101582618,0
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2c[nH]c3ccccc23)C(C)(C)c2ccccc21,0.0325498341995811,0
CCN1C(=CC(/C=C/C=C2\N(CC)c3ccccc3C2(C)C)=C\C2=[N+](CC)c3ccccc3C2(C)C)Sc2ccccc21,0.029320747744140892,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc(C=CC=C4C=Cc5ccccc5N4C)cc3C2(C)C)C(C)(C)c2ccccc21,0.026833693246726353,0
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=C2N(C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.02625736835244014,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cc(C=CC=C3N(C)c4ccccc4C3(C)C)ccc21,0.02625096925234822,0
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)N(C)C)C(C)(C)c2ccccc21,0.025646009637552022,0
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(N)cc2)C(C)(C)c2ccccc21,0.024922039865291654,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc(C=CC=C4N(C)c5ccccc5C4(C)C)cc3C2(C)C)C(C)(C)c2ccccc21,0.024411311953062367,0
CCN1C(=CC=Cc2cccc3c2[N+](CC)=C(/C=C/C=C/C=C2\N(CC)c4ccccc4C2(C)C)C3(C)C)Sc2ccccc21,0.024319109854189346,0
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(OC)cc2)C(C)(C)c2ccccc21,0.024117051877509132,0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cc(C=CC=C3C=Cc4ccccc4N3C)ccc21,0.023172388415701763,0
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)O)C(C)(C)c2ccccc21,0.02242467854296979,0
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(N(C)C)cc2)C(C)(C)c2ccccc21,0.022120946077795946,0
C#Cc1ccc(C(/C=C/C=C/C2=[N+](CC)c3ccccc3C2(C)C)=C2/N(CC)c3ccccc3C2(C)C)cc1,0.02164150387279892,0
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2c[nH]c3ccccc23)C(C)(C)c2ccccc21,0.021600507425751984,0
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(N3c4ccccc4CCc4ccccc43)cc2)C(C)(C)c2ccccc21,0.021475974940503392,0
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(OC)cc2OC)C(C)(C)c2ccccc21,0.021093432972421094,0
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(N(C)C)cc2)C(C)(C)c2ccccc21,0.018059510987292922,0
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=C2N(C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.017663414220096308,0
